STUDENT_ID,SUBJECT_NAME,GRADE_LEVEL,LETTER_GRADE
39197,Math,9,I
57426,Mentor,,
104162,English,6,A+
54451,English,9,B
45014,Math,6,I
160328,Science,8,I
168624,History,7,B
168624,Mentor,,
72267,Science,8,A+
102878,Math,9,I
168624,Math,7,B
45018,English,6,I
168624,English,7,A-
104040,English,6,I
86016,Science,7,A+
85196,History,7,A-
79568,Math,7,C+
79598,Math,7,B
43185,Math,5,A+
57428,Mentor,,
72345,English,7,A-
151596,Mentor,,
151626,Mentor,,
151630,Mentor,,
152456,Mentor,,
152582,Mentor,,
152592,Mentor,,
152594,Mentor,,
152596,Mentor,,
152600,Mentor,,
152602,Mentor,,
152608,Mentor,,
152620,Mentor,,
152622,Mentor,,
152660,Mentor,,
152666,Mentor,,
152672,Mentor,,
152674,Mentor,,
152676,Mentor,,
152682,Mentor,,
152690,Mentor,,
152694,Mentor,,
152698,Mentor,,
152704,Mentor,,
152724,Mentor,,
152726,Mentor,,
152728,Mentor,,
152732,Mentor,,
152738,Mentor,,
152746,Mentor,,
152750,Mentor,,
152752,Mentor,,
152760,Mentor,,
152766,Mentor,,
152768,Mentor,,
152772,Mentor,,
152778,Mentor,,
152794,Mentor,,
152800,Mentor,,
152812,Mentor,,
152818,Mentor,,
152828,Mentor,,
152834,Mentor,,
152844,Mentor,,
152848,Mentor,,
152852,Mentor,,
152854,Mentor,,
152856,Mentor,,
152860,Mentor,,
152866,Mentor,,
152870,Mentor,,
152880,Mentor,,
152882,Mentor,,
152890,Mentor,,
152894,Mentor,,
152896,Mentor,,
152902,Mentor,,
152910,Mentor,,
152912,Mentor,,
152914,Mentor,,
152916,Mentor,,
83101,Mentor,,
152692,Mentor,,
57432,Mentor,,
57436,Mentor,,
152926,Mentor,,
152934,Mentor,,
152938,Mentor,,
152942,Mentor,,
152948,Mentor,,
152950,Mentor,,
152954,Mentor,,
152960,Mentor,,
152998,Mentor,,
153010,Mentor,,
153018,Mentor,,
153028,Mentor,,
153066,Mentor,,
153102,Mentor,,
153114,Mentor,,
153132,Mentor,,
153144,Mentor,,
153150,Mentor,,
153190,Mentor,,
83103,Mentor,,
153304,Mentor,,
153314,Mentor,,
153318,Mentor,,
153326,Mentor,,
153338,Mentor,,
153354,Mentor,,
153356,Mentor,,
153358,Mentor,,
153378,Mentor,,
153394,Mentor,,
153438,Mentor,,
153468,Mentor,,
153472,Mentor,,
153476,Mentor,,
153478,Mentor,,
153486,Mentor,,
57440,Mentor,,
81513,Science,7,B-
118452,Math,7,I
83107,Mentor,,
83118,Mentor,,
57448,Mentor,,
83162,Mentor,,
153050,Mentor,,
81527,Science,7,B-
95822,History,6,A-
57450,Mentor,,
57456,Mentor,,
57460,Mentor,,
57464,Mentor,,
82653,History,6,I
81623,Science,7,B
54499,English,9,B+
83164,Mentor,,
57472,Mentor,,
57474,Mentor,,
57476,Mentor,,
57558,Math,8,B
118494,Math,7,I
94142,Math,6,A+
196196,Science,10,I
95109,Science,7,I
137581,Science,7,C
83168,Mentor,,
118498,Math,7,I
83172,Mentor,,
14605,English,7,I
83174,Mentor,,
166299,History,9,C+
168760,English,7,A+
57482,Mentor,,
119988,Math,9,I
13241,Math,8,A-
137583,History,8,B-
118508,Math,7,I
57484,Mentor,,
57478,Mentor,,
83176,Mentor,,
57480,Mentor,,
57486,Mentor,,
57488,Mentor,,
14615,English,7,I
57490,Mentor,,
57492,Mentor,,
57500,Mentor,,
57504,Mentor,,
57508,Mentor,,
57512,Mentor,,
83178,Mentor,,
83180,Mentor,,
83182,Mentor,,
83184,Mentor,,
120000,Math,9,I
120070,Math,9,I
118588,Math,7,I
165447,English,9,I
120190,Math,9,I
32872,English,9,I
14867,Math,8,I
57516,Mentor,,
57520,Mentor,,
82965,History,6,C+
57522,Mentor,,
83194,Mentor,,
54539,English,9,B
83196,Mentor,,
82973,History,6,I
83200,Mentor,,
83206,Mentor,,
83208,Mentor,,
118596,Math,7,I
83210,Mentor,,
68082,History,7,A-
57524,Mentor,,
57526,Mentor,,
166341,English,9,I
57528,Mentor,,
171533,English,6,A-
173507,History,6,I
167501,Math,9,I
57530,Mentor,,
168870,History,9,N/A
120770,Math,9,I
118022,Math,7,I
57532,Mentor,,
57536,Mentor,,
57540,Mentor,,
57542,Mentor,,
57546,Mentor,,
57548,Mentor,,
57552,Mentor,,
57554,Mentor,,
82441,Math,6,B
83216,Mentor,,
57558,Mentor,,
57560,Mentor,,
83230,Mentor,,
168885,Math,7,B
167509,Math,9,I
83236,Mentor,,
120776,Math,9,I
118620,Math,7,I
83240,Mentor,,
57564,Mentor,,
57566,Mentor,,
137669,History,8,A
82981,History,6,B-
137665,History,8,C
187811,Math,6,I
82673,Math,6,I
57562,Mentor,,
57570,Mentor,,
57578,Mentor,,
57582,Mentor,,
174840,English,11,I
57586,Mentor,,
57588,Mentor,,
57590,Mentor,,
118752,Math,7,I
83243,Mentor,,
83251,Mentor,,
83253,Mentor,,
141718,History,9,I
82501,Math,6,I
118920,Math,7,I
82653,Math,6,I
118970,Math,7,I
120244,Math,8,I
83015,History,6,I
57596,Mentor,,
82755,Math,6,B+
83257,Mentor,,
22699,English,11,C-
54287,Math,9,A+
83259,Mentor,,
57598,Mentor,,
83261,Mentor,,
83265,Mentor,,
176379,Science,9,C
57592,Mentor,,
57600,Mentor,,
74220,Math,6,A-
69892,English,7,B
57602,Mentor,,
57606,Mentor,,
57608,Mentor,,
83271,Mentor,,
79944,Science,7,B-
119128,Math,7,I
33629,Math,6,A-
75874,History,6,I
75922,History,6,I
166445,History,9,B+
177462,Math,12,I
101573,Electives,9,I
169222,History,7,I
83071,History,6,B
177411,History,6,I
118158,English,8,I
83275,Mentor,,
57612,Mentor,,
57614,Mentor,,
183342,Math,8,C-
14583,English,7,I
83277,Mentor,,
119336,Math,7,I
57616,Mentor,,
57618,Mentor,,
83281,Mentor,,
35760,English,8,I
83287,Mentor,,
65286,Science,6,C+
83293,Mentor,,
48677,Science,8,C-
82867,Math,6,I
169222,History,7,I
11796,English,7,B-
119340,Math,7,I
118186,English,8,I
68365,Electives,9,I
180548,Math,7,B
54241,Electives,9,I
82963,Math,6,B
57424,Math,7,A+
57620,Mentor,,
57622,Mentor,,
57628,Mentor,,
177968,History,8,I
83297,Mentor,,
11796,History,7,B+
54311,Electives,9,I
83103,History,6,A-
83754,Mentor,,
137609,Science,8,B-
83760,Mentor,,
57630,Mentor,,
57632,Mentor,,
192099,Mentor,,
57634,Mentor,,
57636,Mentor,,
58428,Math,7,B+
83764,Mentor,,
57638,Mentor,,
83075,Math,6,I
183354,Electives,11,N/A
183354,Electives,10,N/A
168132,Math,9,I
66861,History,7,B+
83210,History,6,B-
78291,Science,6,I
82337,English,6,I
129961,Math,7,A
57646,Mentor,,
83768,Mentor,,
57650,Mentor,,
57654,Mentor,,
50557,History,7,A-
183354,Electives,10,N/A
83778,Mentor,,
83230,History,6,B
118478,English,7,I
168134,Math,9,I
82339,English,6,I
118500,English,7,I
91961,History,6,A-
137687,Science,8,B+
171548,Science,8,I
35418,History,9,A+
166549,English,9,I
57656,Mentor,,
57660,Mentor,,
57664,Mentor,,
57670,Mentor,,
57672,Mentor,,
57674,Mentor,,
57676,Mentor,,
153314,History,6,B+
183322,World Language,9,I
83786,Mentor,,
16351,Math,7,A+
192099,Science,6,B+
83788,Mentor,,
83812,Mentor,,
83854,Mentor,,
57688,Mentor,,
63727,English,7,C
82509,English,6,I
57678,Mentor,,
57690,Mentor,,
57692,Mentor,,
82477,English,6,I
122553,Math,8,A-
57698,Mentor,,
57708,Mentor,,
57710,Mentor,,
83281,History,6,I
49203,Science,9,N/A
83888,Mentor,,
83874,Mentor,,
83896,Mentor,,
83900,Mentor,,
83910,Mentor,,
83912,Mentor,,
83946,Mentor,,
83950,Mentor,,
49113,History,10,A-
57712,Mentor,,
57714,Mentor,,
57718,Mentor,,
57720,Mentor,,
57724,Mentor,,
118602,English,7,I
57726,Mentor,,
57738,Mentor,,
57730,Mentor,,
173429,History,9,I
82609,English,6,C+
180598,English,8,I
57736,Mentor,,
57740,Mentor,,
57750,Mentor,,
57752,Mentor,,
122753,Math,8,A-
83954,Mentor,,
49631,Science,9,B
82611,English,6,I
118022,English,7,I
83962,Mentor,,
83964,Mentor,,
180844,English,8,I
118616,English,7,I
83974,Mentor,,
83982,Mentor,,
180878,English,8,I
65596,English,7,B
57788,Mentor,,
57758,Mentor,,
57762,Mentor,,
57764,Mentor,,
57766,Mentor,,
57774,Mentor,,
57778,Mentor,,
57792,Mentor,,
57780,Mentor,,
57782,Mentor,,
57784,Mentor,,
57786,Mentor,,
57804,Mentor,,
57808,Mentor,,
57810,Mentor,,
57812,Mentor,,
101543,English,7,I
83990,Mentor,,
180496,Science,11,I
83994,Mentor,,
180373,Science,11,I
83293,History,6,B+
83996,Mentor,,
118860,English,7,I
181116,English,8,I
181118,English,8,I
82729,English,6,I
57814,Mentor,,
182199,Science,9,C+
82825,English,6,I
181819,English,6,I
84008,Mentor,,
182159,English,6,I
57820,Mentor,,
119094,English,7,I
84014,Mentor,,
57822,Mentor,,
119110,English,7,I
96533,English,6,N/A
84024,Mentor,,
96535,English,6,I
57824,Mentor,,
57826,Mentor,,
57830,Mentor,,
57832,Mentor,,
57834,Mentor,,
57836,Mentor,,
57838,Mentor,,
17318,Math,8,B
57934,Science,8,B-
102166,History,9,I
183010,Science,9,I
183146,Math,6,I
90594,Math,6,B
102180,History,9,I
57842,Mentor,,
82863,English,6,C+
148473,History,6,A+
82867,English,6,I
183179,English,7,I
93941,Mentor,,
183043,Math,12,I
57844,Mentor,,
57846,Mentor,,
97353,Math,6,A+
57848,Mentor,,
137819,Mentor,,
147332,Mentor,,
117784,English,8,I
182177,History,10,I
86076,History,7,I
150344,Science,7,B
57850,Mentor,,
117792,English,8,I
57852,Mentor,,
57856,Mentor,,
57860,Mentor,,
57868,Mentor,,
57872,Mentor,,
57874,Mentor,,
57876,Mentor,,
158155,Mentor,,
170883,Mentor,,
183327,Science,9,I
184662,History,9,I
103683,History,9,N/A
79466,History,7,C-
103630,History,9,I
135659,History,12,I
65608,Math,7,C
170892,English,9,I
83009,English,6,B-
112634,Math,7,I
57880,Mentor,,
57882,Mentor,,
57884,Mentor,,
117918,English,8,I
57886,Mentor,,
83069,English,6,I
75702,History,6,A
57892,Mentor,,
57898,Mentor,,
183847,History,7,I
181802,History,7,B+
98844,History,9,I
57268,History,6,B-
83259,English,6,B
98810,History,9,I
97457,Math,6,I
148018,Science,9,I
163496,History,8,A-
31788,History,6,B-
96537,English,6,I
83297,English,6,B-
17524,Science,9,B
57902,Mentor,,
88077,Science,9,C
185022,History,6,I
7976,Math,9,I
96563,English,6,I
73665,World Language,9,I
148107,Science,9,I
57908,Mentor,,
156083,History,6,I
57912,Mentor,,
185020,English,6,I
148038,Science,9,I
57274,History,6,B
98840,History,9,N/A
57914,Mentor,,
148141,Science,9,I
83754,English,6,B
147562,English,8,I
89385,Science,9,C+
156083,English,6,I
57918,Mentor,,
185907,Math,6,I
185905,Math,6,I
57922,Mentor,,
57924,Mentor,,
57926,Mentor,,
57928,Mentor,,
185826,Science,9,I
96631,English,6,I
22785,Electives,9,I
96633,English,6,I
83760,English,6,B
176597,History,6,I
166397,History,9,C
95419,Science,6,A
57930,Mentor,,
57932,Mentor,,
123168,History,9,B-
96539,Math,6,I
149277,Math,6,I
57938,Mentor,,
57940,Mentor,,
149281,English,6,I
68397,English,6,I
57944,Mentor,,
57952,Mentor,,
57956,Mentor,,
96671,English,6,I
84024,English,6,I
96703,English,6,I
92256,Science,8,A
68409,English,6,I
79418,History,7,B
140070,History,11,I
48885,English,12,A
79604,Science,7,B-
92264,Science,8,B
85328,English,8,A+
68399,English,6,I
190956,English,6,I
80655,English,6,A+
96707,English,6,N/A
57958,Mentor,,
57962,Mentor,,
57964,Mentor,,
57966,Mentor,,
57968,Mentor,,
68435,English,6,I
68437,English,6,I
57970,Mentor,,
96709,English,6,I
57978,Mentor,,
158430,Math,7,I
68445,English,6,I
152844,History,6,A
57974,Mentor,,
96747,English,6,I
68447,English,6,I
92288,Science,8,B-
57986,Mentor,,
57988,Mentor,,
57992,Mentor,,
57994,Mentor,,
57996,Mentor,,
69619,English,7,I
68449,English,6,I
57994,Math,8,A
58000,Mentor,,
38048,History,6,B+
69322,History,6,B-
49031,Science,10,C
19568,History,7,B
57998,Mentor,,
58002,Mentor,,
92296,Science,8,B+
58008,Mentor,,
58010,Mentor,,
58014,Mentor,,
166669,Science,9,I
58016,Mentor,,
58018,Mentor,,
68497,English,6,I
58020,Mentor,,
68499,English,6,I
68503,English,6,I
137579,History,8,B
68489,English,6,I
90708,History,6,B
92302,Science,8,A-
92310,Science,7,B
92312,Science,7,A
58024,Mentor,,
186110,English,9,I
58026,Mentor,,
20173,English,8,I
163520,English,8,A-
68551,English,6,I
68553,English,6,I
58062,Mentor,,
58028,Mentor,,
68942,English,6,I
58048,Mentor,,
58050,Mentor,,
58060,Mentor,,
183379,Science,6,I
163500,Science,8,B
58064,Mentor,,
183381,Science,6,I
68555,English,6,I
68561,English,6,I
58068,Mentor,,
58074,Mentor,,
58076,Mentor,,
68563,English,6,I
63377,English,8,C
58078,Mentor,,
58080,Mentor,,
58086,Mentor,,
58090,Mentor,,
58096,Mentor,,
58100,Mentor,,
58106,Mentor,,
58108,Mentor,,
58112,Mentor,,
58114,Mentor,,
92542,Science,8,B+
99025,Math,6,I
58120,Mentor,,
65684,Science,8,A-
132459,English,7,I
65132,Math,8,A
68573,English,6,I
166779,Science,9,I
17518,World Language,9,I
53339,Math,7,N/A
58094,English,7,A+
163500,History,8,A-
78708,History,9,I
76962,Math,9,C
68583,English,6,I
48724,History,8,C
163498,History,8,A
92582,Science,7,A-
163510,Science,8,A
58122,Mentor,,
68585,English,6,I
68603,English,6,I
58124,Mentor,,
68605,English,6,I
58126,Mentor,,
163528,Math,8,C
163510,History,8,A+
58128,Mentor,,
53339,History,7,A
58118,Mentor,,
58134,Mentor,,
58136,Mentor,,
58138,Mentor,,
58140,Mentor,,
58142,Mentor,,
78710,History,9,B-
53363,Math,7,I
78712,History,9,I
101489,English,7,I
53373,History,7,B+
163518,History,8,A+
69872,Science,8,B
68659,English,6,I
47278,English,7,A
68681,English,6,I
72099,History,7,A+
93992,English,8,C
163622,History,8,B
65688,English,7,B+
163642,Math,8,B
78714,Science,9,I
68717,English,6,I
163600,History,8,C+
68723,English,6,I
68745,English,6,I
58146,Mentor,,
125308,Math,4,
163562,Science,8,B
125368,Math,4,
58144,Mentor,,
138991,English,6,B
53375,History,7,B
58148,Mentor,,
58150,Mentor,,
58152,Mentor,,
58154,Mentor,,
58156,Mentor,,
58158,Mentor,,
53379,History,7,I
53383,English,7,I
58162,Mentor,,
190961,Math,6,A-
53381,History,7,A-
68753,English,6,I
58164,Mentor,,
58168,Mentor,,
58172,Mentor,,
58176,Mentor,,
47360,History,7,I
58178,Mentor,,
58180,Mentor,,
78748,Science,9,B+
78750,Science,9,I
68761,English,6,I
68765,English,6,I
190961,Science,6,B
190961,History,6,A+
190961,Mentor,,
92145,History,6,C+
57510,Math,7,A+
68130,History,7,A
166779,English,9,I
147776,History,6,A+
166795,Mentor,,
58184,Mentor,,
166801,Mentor,,
166783,Mentor,,
166809,Mentor,,
166787,Mentor,,
166789,Mentor,,
98491,Science,6,A+
166805,Mentor,,
58192,Mentor,,
166823,English,6,I
53393,Science,7,I
68811,English,6,I
78768,History,9,I
166791,Mentor,,
71707,Mentor,,
99907,English,8,I
68817,English,6,I
80555,Science,7,A-
58194,Mentor,,
71707,Science,6,I
58200,Mentor,,
166775,Science,9,I
166811,Mentor,,
166803,Mentor,,
53391,History,7,A-
58196,Mentor,,
58204,Mentor,,
72017,English,8,A+
58214,Mentor,,
78770,Science,9,C-
78804,Science,9,I
53413,History,7,I
58288,Mentor,,
53399,Math,7,I
58290,Mentor,,
58216,Mentor,,
58222,Mentor,,
53415,History,7,I
58226,Mentor,,
58228,Mentor,,
58234,Mentor,,
58236,Mentor,,
58240,Mentor,,
58244,Mentor,,
58250,Mentor,,
58256,Mentor,,
58258,Mentor,,
58264,Mentor,,
58268,Mentor,,
58270,Mentor,,
58272,Mentor,,
58274,Mentor,,
58276,Mentor,,
58278,Mentor,,
58280,Mentor,,
58286,Mentor,,
58292,Mentor,,
58294,Mentor,,
58296,Mentor,,
68825,English,6,I
58304,Mentor,,
130308,Science,9,B
16999,Electives,10,I
58306,Mentor,,
58308,Mentor,,
68835,English,6,I
78804,History,9,I
78810,History,9,I
78812,Science,9,B-
68837,English,6,I
68853,English,6,I
132451,Math,7,I
73920,Science,7,A+
82521,Math,6,I
132459,Math,7,I
53419,Math,7,I
163560,History,8,A-
153050,English,6,A-
53429,History,7,I
78836,Science,9,I
91264,History,6,B+
166779,English,9,C
53805,History,7,I
53811,Math,7,I
163508,History,8,A+
36477,History,11,I
58004,English,8,B+
68861,English,6,I
58328,Mentor,,
72289,English,6,B
132481,English,7,I
68859,English,6,I
58334,Mentor,,
125388,Math,4,
54501,English,9,B
125376,Math,4,
78836,History,9,I
36443,History,11,I
125392,Math,4,
58314,Mentor,,
125394,Math,4,
58338,Mentor,,
58318,Mentor,,
125396,Math,4,
125398,Math,4,
57896,History,8,A+
53431,History,7,B
58322,Mentor,,
58326,Mentor,,
58342,Mentor,,
58346,Mentor,,
58348,Mentor,,
58354,Mentor,,
58356,Mentor,,
160686,English,8,I
164704,English,11,I
138995,History,6,A+
53821,English,7,I
91318,History,6,B+
138997,English,7,A
53837,English,7,I
53847,Math,7,N/A
36517,History,11,C+
78868,Science,9,A+
58366,Mentor,,
164710,Science,11,I
58368,Mentor,,
125400,Math,4,
91334,History,6,I
58358,Mentor,,
78858,History,9,C
58360,Mentor,,
138997,Math,7,A
78870,Science,9,C
58364,Mentor,,
125408,Math,4,
58370,Mentor,,
58372,Mentor,,
58374,Mentor,,
58380,Mentor,,
58384,Mentor,,
125412,Math,4,
125414,Math,4,
58386,Mentor,,
58390,Mentor,,
125418,Math,4,
58398,Mentor,,
138997,Science,7,A+
58400,Mentor,,
79344,History,7,I
91338,History,6,I
78585,Math,6,B-
196202,Science,10,I
78876,History,9,I
160206,Science,8,I
49111,Math,10,C
36523,English,11,I
139017,History,7,A
78882,History,9,I
132623,English,7,I
85208,Math,8,B
47292,History,7,A+
58408,Mentor,,
58058,History,8,B+
85568,Math,8,B
139019,Math,6,A
85036,English,8,A+
160210,Science,8,I
36513,English,11,C+
58402,Mentor,,
85402,English,7,A-
78906,History,9,B
58404,Mentor,,
58410,Mentor,,
58412,Mentor,,
58414,Mentor,,
58416,Mentor,,
58422,Mentor,,
58440,Mentor,,
160292,Science,8,I
85088,Science,7,A
94166,Math,6,B-
160534,Science,8,I
36547,English,11,I
78991,Science,9,I
36811,English,11,B
97847,Science,6,I
139035,Science,7,A+
139035,History,7,B
166373,Math,9,I
79828,English,5,B+
139037,Science,7,A
186627,Science,5,I
58442,Mentor,,
58446,Mentor,,
187070,English,12,I
58448,Mentor,,
58450,Mentor,,
58424,Mentor,,
58426,Mentor,,
58434,Mentor,,
58436,Mentor,,
58452,Mentor,,
58454,Mentor,,
58456,Mentor,,
58460,Mentor,,
58462,Mentor,,
73904,Science,7,A
125420,Math,4,
78991,History,9,I
78999,History,9,C+
79166,History,9,I
125422,Math,4,
125426,Math,4,
187050,English,12,I
187046,Electives,10,I
187094,Electives,10,I
58466,Mentor,,
54467,Electives,9,B+
58470,Mentor,,
55197,Math,8,A-
91376,History,6,A+
160508,Science,8,I
91386,History,6,I
14345,English,8,I
187088,Electives,10,I
147550,Math,6,N/A
125432,Math,4,
177829,History,6,A+
160556,Science,8,I
63285,Math,6,C
91390,History,6,B
125428,Math,4,
91412,History,6,I
91486,History,6,I
35432,Math,9,A-
187090,Electives,10,I
14247,English,8,N/A
176310,Mentor,,
58468,Mentor,,
125434,Math,4,
58472,Mentor,,
125436,Math,4,
58474,Mentor,,
58476,Mentor,,
58480,Mentor,,
125440,Math,4,
125442,Math,4,
177829,English,6,A+
187228,English,12,I
187234,English,12,I
187230,Electives,10,I
58486,Mentor,,
78980,Science,9,C
79097,Science,9,I
90812,Electives,6,I
90768,Electives,6,N/A
91524,History,6,I
139071,History,6,A+
14563,English,8,I
103500,Math,9,I
77000,English,9,A+
187259,Electives,10,I
125444,Math,4,
139071,Science,6,A+
79350,English,7,B-
90814,Electives,6,N/A
49025,Electives,9,N/A
13321,Math,8,B
14543,Math,8,I
79360,Math,7,A
137689,Science,8,A
139087,Science,6,A+
90810,Electives,6,N/A
58488,Mentor,,
90832,Electives,6,N/A
91450,Electives,6,N/A
63837,English,8,B-
79238,Science,9,C
125448,Math,4,
125458,Math,4,
58492,Mentor,,
125466,Math,4,
90720,Electives,6,N/A
90756,Electives,6,N/A
90836,Electives,6,N/A
58484,Mentor,,
91448,Electives,6,B+
187345,Electives,10,I
58496,Mentor,,
187349,Electives,10,I
58502,Mentor,,
58508,Mentor,,
58510,Mentor,,
90788,Electives,6,N/A
58512,Mentor,,
53447,Math,6,I
53465,Math,6,I
157294,History,8,B
101752,History,6,B
125468,Math,4,
149285,English,6,I
187373,Electives,10,I
159369,Electives,6,N/A
14161,Math,7,I
15119,History,8,I
139119,Science,6,A+
58518,Mentor,,
79524,English,7,B
53539,Math,6,I
187379,Electives,10,I
